Id,SalePrice
1651,123389.94861522615
1652,97461.6596298259
1653,99439.91180401799
1654,149460.48453134828
1655,145710.687489835
1656,144099.9949911243
1657,151073.47368037014
1658,145400.9094566776
1659,123167.61001783279
1660,141269.7233777774
1661,391655.4541923685
1662,314776.49957293307
1663,350540.59035441995
1664,384696.7142295075
1665,298196.03057259327
1666,324191.0292808126
1667,310232.9020344087
1668,313502.1956869702
1669,279599.0729389307
1670,320749.84191209433
1671,263525.31944722554
1672,386173.81022963236
1673,292991.98975693015
1674,252913.04167177132
1675,195477.19268300594
1676,190765.7876096194
1677,205733.84567532968
1678,404866.83256639395
1679,354842.1775692047
1680,278226.7217585994
1681,234086.60657920918
1682,308559.0891771396
1683,189971.25345118166
1684,176181.01217344296
1685,174960.64662459088
1686,177646.20277924716
1687,167731.90131180963
1688,190539.51252769562
1689,191655.40844505554
1690,191292.61844078728
1691,179161.9619764547
1692,254583.19301789362
1693,166056.74398000623
1694,183670.9181100024
1695,172528.16631021947
1696,276047.4393754268
1697,172924.29287956405
1698,330777.8971467611
1699,300558.0830653497
1700,235607.27086013652
1701,254599.45707622945
1702,253342.6630598677
1703,264649.27797683026
1704,297082.0347578056
1705,227293.41214959227
1706,362736.4838173199
1707,211014.71887982532
1708,210291.46471709368
1709,268718.63067105674
1710,216140.9694182583
1711,259362.03383194824
1712,247202.8221270558
1713,279852.02229899727
1714,217263.16361578618
1715,197922.52837317658
1716,182177.03161005676
1717,163186.4139430144
1718,126692.07073902986
1719,207649.16579583375
1720,236861.33059557
1721,165300.00354819163
1722,129386.28881379301
1723,166715.95896551694
1724,224088.152171033
1725,220964.667314342
1726,192021.54285976218
1727,169834.0303043814
1728,189006.94331954516
1729,166047.46707736363
1730,152065.847942936
1731,126615.88708431831
1732,130717.0880508582
1733,121695.15184934785
1734,130080.65738659003
1735,131690.9736645954
1736,124262.93538856955
1737,269469.2791056381
1738,202671.99355057068
1739,235326.8559611766
1740,221029.0409937205
1741,190679.16817671465
1742,172596.051046934
1743,178297.04097423877
1744,261880.17283246323
1745,189479.86455509593
1746,186947.46459003378
1747,191489.62595995766
1748,205125.6733077459
1749,154810.0515724393
1750,142785.23079301178
1751,210817.98039391544
1752,123720.87630633716
1753,155385.66772187088
1754,190854.39489506066
1755,165220.5629999868
1756,128521.14604033435
1757,118765.71104240164
1758,154490.339698422
1759,168687.79572214864
1760,157359.65881618462
1761,160003.67403295453
1762,179300.24557251748
1763,164564.7640633014
1764,116820.30379080259
1765,167268.3590639852
1766,181212.1055464475
1767,212361.5574011393
1768,139548.1819400917
1769,160874.4650610878
1770,139848.6748336251
1771,132483.81878812096
1772,131448.72248628465
1773,140874.48419506653
1774,138092.88676248028
1775,129746.64842379586
1776,116429.05823130412
1777,115877.74176541441
1778,127348.92388931295
1779,126398.41977824997
1780,165058.2118967093
1781,126170.38879180864
1782,102657.0791793786
1783,138826.18893747404
1784,104671.26476875291
1785,109991.0138904372
1786,163854.70552372868
1787,155960.4590366632
1788,79554.19983749291
1789,105340.42396562941
1790,94001.66663743196
1791,171350.35676883775
1792,155704.31481068264
1793,139008.00166688993
1794,131883.1509031868
1795,138652.05043400245
1796,123774.53743589694
1797,121356.0532979688
1798,121140.23525967791
1799,108208.93170982508
1800,124259.29824381547
1801,125800.85888964469
1802,145169.6532982419
1803,150775.87772779117
1804,138218.9008040332
1805,134487.41272145906
1806,115675.5611540607
1807,139696.4773258179
1808,131305.50921524977
1809,121001.29444159092
1810,148635.6022530405
1811,107815.41081995764
1812,109466.90083283655
1813,119564.84808720536
1814,99052.03439351247
1815,68361.91966372496
1816,91809.64206626461
1817,127146.03547013736
1818,136072.57260841702
1819,114298.68717508389
1820,81871.97951184238
1821,111542.5070732349
1822,147993.59214129605
1823,79719.1825502701
1824,137300.51729072252
1825,138850.88492692888
1826,104007.21109884718
1827,108261.9129700318
1828,136342.81637152692
1829,112449.57697287721
1830,142899.94270935247
1831,151167.96983490215
1832,118139.13425637168
1833,138797.91357675588
1834,120786.75999613511
1835,148783.50404124134
1836,120051.96809828839
1837,106016.43661609433
1838,125546.59718647077
1839,91520.43963540775
1840,157559.5265392941
1841,133426.15498967835
1842,97212.27877370901
1843,147693.58464115954
1844,137573.47093763264
1845,147154.66699173677
1846,149699.89324815857
1847,163657.96050033934
1848,68647.84760345097
1849,119855.17735929319
1850,123517.82822118075
1851,148874.8836906664
1852,128634.7266790609
1853,131696.90665145218
1854,162225.5111018716
1855,151187.5371301067
1856,219128.37610477023
1857,153055.5942854499
1858,136644.85855864646
1859,119979.71234692138
1860,148293.51672291633
1861,120617.15516346917
1862,266735.7903825978
1863,258073.17898529433
1864,258073.17898529433
1865,306268.59522493934
1866,310721.5716026006
1867,242473.09402946354
1868,282244.08768667333
1869,205362.15301125447
1870,224156.08831946764
1871,245630.02986200168
1872,177712.5143957361
1873,221207.91145950844
1874,139096.6738809153
1875,209680.0815052518
1876,201304.72923802875
1877,209732.77898574833
1878,214994.41345054668
1879,128649.44869122884
1880,132667.3857490574
1881,252819.7923449937
1882,242947.1271974892
1883,197287.98167244773
1884,208150.12330077094
1885,248516.70161866455
1886,273107.7188927906
1887,203524.93899116848
1888,279196.3057000595
1889,174155.63948380036
1890,136079.9564861116
1891,144782.29029892577
1892,115824.51260921019
1893,129740.3011019228
1894,130966.29982943894
1895,150202.73418855906
1896,126715.49562350205
1897,132892.68751722988
1898,115944.42452617314
1899,129752.74040235355
1900,124328.92821740046
1901,151709.78106049178
1902,128657.63770775349
1903,172957.18953381703
1904,134425.70931222328
1905,171762.0274432905
1906,157889.97165183607
1907,178511.41277833073
1908,117113.7044325489
1909,132254.75488984594
1910,125236.19337379711
1911,193874.57895509762
1912,246467.58216615676
1913,161438.24035755714
1914,80072.57676463098
1915,289357.23886271496
1916,84997.46462306438
1917,249060.37479767133
1918,139043.2851784169
1919,162092.7856464346
1920,188597.5957235626
1921,369889.5114827458
1922,288076.8947009624
1923,181807.26665563387
1924,220262.65531447297
1925,213609.0868495402
1926,354233.57332019607
1927,134577.9938561521
1928,165226.8294270788
1929,126552.43231005289
1930,134862.66510444132
1931,147036.81417815425
1932,146322.95599649867
1933,165566.07329848406
1934,183772.20075502255
1935,183685.15180289702
1936,188503.15679555602
1937,191595.09198400233
1938,177037.50591569694
1939,230627.3052368401
1940,181833.47703968507
1941,182394.37724282584
1942,194140.90769520236
1943,182826.4137884102
1944,305696.33401595766
1945,332508.9564342203
1946,151949.29879774663
1947,279514.1382400423
1948,167639.72976057872
1949,228893.68288147644
1950,168998.2220167436
1951,230559.10853153604
1952,188858.80656601067
1953,170099.10767029715
1954,188105.3844012903
1955,140514.38633596018
1956,239603.2867530888
1957,165578.68093405836
1958,307536.0888628633
1959,144904.2624631419
1960,117650.22022644524
1961,122453.66355544688
1962,98535.17496534335
1963,104544.86154330573
1964,114178.11554309438
1965,143472.46297740372
1966,137282.41729742778
1967,276998.6787731565
1968,368476.0862538159
1969,353776.45872426615
1970,368782.49162487505
1971,366367.87486954045
1972,334159.0143580464
1973,247339.2891447216
1974,299024.8135076033
1975,374124.3259475879
1976,282847.49524265964
1977,336023.0353706393
1978,321524.0408364664
1979,281657.4806180378
1980,188279.9089447634
1981,310266.7637793208
1982,213500.73091825584
1983,198912.1884900972
1984,166490.13325359565
1985,224041.25397370002
1986,220397.2624964235
1987,179781.93312718085
1988,185547.42643680904
1989,193411.7755689174
1990,220774.2203796582
1991,209098.43310816676
1992,205754.29426865253
1993,174082.97885374908
1994,233014.77982029822
1995,191413.52319273274
1996,248899.47805464594
1997,279323.9406093621
1998,330222.9124780671
1999,248088.25667884058
2000,289352.5318735051
2001,275795.8601291222
2002,244000.07826367766
2003,254914.129736869
2004,270295.48736854596
2005,213757.92365753136
2006,213929.07347076456
2007,259231.6831036053
2008,200602.84751450378
2009,199607.49333943095
2010,195445.94853950074
2011,136162.07607377664
2012,176590.26026260405
2013,186086.50114009847
2014,186015.8103698805
2015,188093.25610102096
2016,201912.03141618223
2017,197155.39681950095
2018,130558.86024651374
2019,134817.37280683717
2020,120791.79458486944
2021,111239.21422679849
2022,171953.69485593596
2023,146563.44475358285
2024,241554.72156305573
2025,298662.91219435236
2026,173956.232113047
2027,156528.7355082719
2028,156325.48424527404
2029,170436.33360068683
2030,257482.90602409048
2031,204533.79372166187
2032,216700.1037704905
2033,249182.45334247526
2034,162521.05275649184
2035,207324.5824019499
2036,185051.53363910745
2037,185084.79028767697
2038,227328.7369691363
2039,188758.75498990662
2040,249547.16758289273
2041,244354.57541967725
2042,200698.3012002839
2043,161381.00357793068
2044,171188.22985846235
2045,197218.27425811838
2046,134789.99013669204
2047,150122.2945692874
2048,131912.45017391397
2049,140535.0362104341
2050,168476.92327983963
2051,114393.15422493702
2052,135262.79852134958
2053,139818.1563782633
2054,88839.46507176592
2055,155808.90566464313
2056,136135.11739319988
2057,126765.18829774302
2058,217329.85516184042
2059,137619.588864156
2060,163070.43914702153
2061,174869.3423207958
2062,134716.98004713902
2063,114323.90171289953
2064,142699.8708093371
2065,125272.2996815739
2066,163221.45010636142
2067,135830.94948027827
2068,143987.73698105823
2069,91762.7164131762
2070,105638.85446323507
2071,101223.31567639907
2072,134988.9325133075
2073,144483.5032265766
2074,171794.11180158405
2075,143485.44208485953
2076,117099.84247081148
2077,142557.914139897
2078,129217.44449212386
2079,136451.74266306762
2080,112897.04784778685
2081,120943.8895031754
2082,132718.99804655925
2083,135833.99293997328
2084,110294.91675065151
2085,125424.15632265179
2086,142858.25625148223
2087,121682.52487415983
2088,119461.05561409719
2089,80788.58318758427
2090,134805.54023341436
2091,122874.81358225734
2092,139602.87906684817
2093,135726.3240864031
2094,113381.80547034074
2095,147807.48877842003
2096,92911.41343420235
2097,97548.36729829291
2098,141630.77466518377
2099,76008.31751733656
2100,123428.70814101926
2101,135822.8420181956
2102,128403.92398122804
2103,106043.45939159614
2104,135900.7785278473
2105,125280.62397898357
2106,88757.0566973185
2107,202595.94001538132
2108,121766.57019411655
2109,116726.87831170933
2110,129043.89127928576
2111,138320.6584152358
2112,135742.50283455834
2113,117394.31819401107
2114,113691.48826127473
2115,147005.8055743723
2116,113162.57782607854
2117,146695.79042826375
2118,121651.18674349031
2119,105370.72308232005
2120,110996.29965977534
2121,110015.82918732427
2122,97302.6745087244
2123,99137.77177617
2124,159698.93807660133
2125,140738.28197798296
2126,144535.05452679974
2127,147383.10086667477
2128,123435.85841540087
2129,101519.29876479226
2130,139819.45192207606
2131,166534.54491946474
2132,126755.83219807831
2133,123640.10508830436
2134,125401.63114830936
2135,106846.63940468224
2136,101981.91299135463
2137,125842.0600025526
2138,138170.1130078286
2139,151763.10608597993
2140,136275.9037628293
2141,140013.76867934692
2142,131600.07502769804
2143,135165.74040875744
2144,123611.50765036565
2145,134171.50427699162
2146,152695.6881368877
2147,171656.2391422296
2148,131802.3914753735
2149,129379.42648684725
2150,201510.72950354381
2151,105682.26983687977
2152,172565.4240828321
2153,155903.98974274687
2154,117578.21835235028
2155,136485.35100721574
2156,249922.98057789315
2157,237298.03583780592
2158,228330.2758241311
2159,200084.95048478147
2160,172653.68633303756
2161,247990.54892168968
2162,357770.91833292565
2163,322074.46232513693
2164,245688.7920651815
2165,169756.5671218531
2166,145192.2155995791
2167,212599.8550306109
2168,205129.48974570908
2169,195238.21402974433
2170,205361.8683097321
2171,144065.5386493854
2172,144253.9475230057
2173,157073.1106142253
2174,229382.46817933564
2175,279554.9389689623
2176,305823.6060546387
2177,238311.07989649955
2178,209593.58293588928
2179,143186.32363107553
2180,241741.78728322336
2181,192443.24210513625
2182,229069.79507400029
2183,198471.98136095455
2184,137848.24113126547
2185,138401.0572571296
2186,152494.16737481215
2187,145381.10146820347
2188,150873.80063581097
2189,199668.57750531193
2190,91007.9025960413
2191,96403.76026604502
2192,109355.41381544122
2193,103022.34668569632
2194,106724.69153759879
2195,120441.25671437937
2196,111427.25752848407
2197,119992.13534479718
2198,145170.99490533205
2199,163348.5949381482
2200,125905.44748458246
2201,132377.31259068087
2202,163616.1718160824
2203,140466.14630425058
2204,158134.13269239673
2205,110367.65841976927
2206,135589.80923790793
2207,180190.2247728528
2208,215628.4978781489
2209,200923.374252465
2210,121394.88826463398
2211,114425.63951888676
2212,113031.59447788847
2213,105348.25242621798
2214,140771.79457966148
2215,104924.60423034699
2216,147576.10660392125
2217,93415.79781645848
2218,98276.41121051622
2219,92694.88737443097
2220,87184.85061796819
2221,298387.65728770854
2222,253236.24452912
2223,264199.97905649897
2224,223781.611414797
2225,131070.80888996698
2226,219477.40394290703
2227,198759.5583153305
2228,257692.6989625494
2229,232420.6520467487
2230,163349.933103506
2231,216550.497408025
2232,192803.68944476964
2233,174691.4927596016
2234,228176.431779606
2235,215055.58280191515
2236,257115.79535119358
2237,343812.36554671446
2238,211193.7418179885
2239,122130.71321789504
2240,162184.29444367488
2241,155444.9751694308
2242,135387.16207925
2243,132399.68152897654
2244,105098.58632677604
2245,102299.68550909056
2246,138313.04273302222
2247,114792.47332557726
2248,124380.41065145873
2249,124206.62583324198
2250,134614.40489603567
2251,118518.24167849084
2252,189152.04625832016
2253,162635.74272712422
2254,183934.16460977666
2255,202175.28216530004
2256,181624.67110052312
2257,213045.44543364656
2258,171643.059801756
2259,184640.3902844006
2260,162542.22148038383
2261,173235.8892332819
2262,192172.69321450437
2263,319342.4870265515
2264,368266.09304393793
2265,175577.00103026978
2266,246086.10047655788
2267,329000.5945499583
2268,331869.9168397409
2269,157324.28318578555
2270,185428.588221636
2271,216264.8947099881
2272,199136.98915226874
2273,166248.23819126864
2274,176290.87604318792
2275,161206.24346166276
2276,167714.65835713022
2277,181796.85335504188
2278,155068.7009578639
2279,123959.10307506358
2280,115976.12520766824
2281,182028.88989562108
2282,187824.7290361741
2283,99928.74573469271
2284,108754.38564791325
2285,130903.7363865241
2286,125638.54945491214
2287,321526.5225744324
2288,268586.76906535437
2289,357073.6583216188
2290,356675.9113930918
2291,297847.0252877434
2292,384497.4543350896
2293,363600.3727422006
2294,347130.37205605034
2295,371888.28601504274
2296,269476.5199730441
2297,277899.0085178259
2298,298282.7684442889
2299,314313.1868678263
2300,305384.10740506457
2301,261608.7887656873
2302,255103.25205461978
2303,237393.38124138958
2304,232819.59159986457
2305,191170.2960758582
2306,194540.33288291228
2307,192893.7764132648
2308,218958.81554963466
2309,257524.56557899725
2310,206011.1854042844
2311,200171.02813915952
2312,182534.30401113117
2313,180080.0832366204
2314,179701.58601111753
2315,179578.49226630392
2316,194438.79924768858
2317,185446.42548470927
2318,182067.46943699603
2319,180782.1228809925
2320,176016.64542050165
2321,246907.06610641853
2322,179527.00753640244
2323,174455.68571922844
2324,180642.49782382036
2325,214535.54018369826
2326,172899.214152504
2327,212587.3084855932
2328,218428.9397592126
2329,187961.13166203714
2330,181727.3956897401
2331,327088.2754087255
2332,324176.69875991
2333,294261.0911356498
2334,257192.05777454338
2335,250250.31376148702
2336,298474.7048870529
2337,197712.15530195404
2338,283488.99533696665
2339,228207.28028967918
2340,350113.67331627046
2341,230450.25214074054
2342,232752.74751133224
2343,216377.25889702502
2344,227611.2902540154
2345,225902.41666788227
2346,205771.9117688293
2347,197051.92509339473
2348,215662.50326271125
2349,177449.60275382613
2350,267994.8388564877
2351,234323.009725805
2352,258981.987608619
2353,279168.7778357309
2354,129920.49555363985
2355,129895.85123696057
2356,152910.49964355296
2357,207169.04540288728
2358,200272.46464992798
2359,121753.41055826971
2360,121536.0082778004
2361,142733.95742114857
2362,249445.5522430522
2363,137199.68092526917
2364,150844.37238044638
2365,206859.23417807574
2366,179489.09163819975
2367,216771.8349805767
2368,201406.22640346244
2369,211962.34937135363
2370,172989.3287780496
2371,169180.8375842397
2372,190314.3763412694
2373,239985.4070589411
2374,260062.10565516955
2375,232514.65128014557
2376,236246.940633496
2377,268626.847524672
2378,147790.09498217088
2379,199595.93450655323
2380,141108.35135217567
2381,162760.6955690092
2382,193230.77126277334
2383,217841.0401613254
2384,238252.8966881613
2385,154395.00822137538
2386,138944.13255856832
2387,132971.70298568747
2388,111833.32961387013
2389,132976.85210076746
2390,143724.5355631957
2391,135408.91054151507
2392,113832.99453021001
2393,160358.93024631983
2394,144289.67899237134
2395,192669.99582774955
2396,145662.88814023713
2397,193832.95367627856
2398,138477.9889917372
2399,75568.5723257555
2400,77488.00039027643
2401,116924.46444140503
2402,135472.29402721734
2403,131247.43179818688
2404,154513.63020855968
2405,156588.1208545346
2406,133205.57382328526
2407,130327.57124645221
2408,137835.93412705313
2409,132445.46957493512
2410,168513.49112016574
2411,124129.31351562198
2412,151348.5696355577
2413,130115.61555161637
2414,135334.73354072438
2415,131481.58599549913
2416,121557.28807195152
2417,126948.39034787391
2418,129493.39817763891
2419,126084.82424761807
2420,129802.52966359089
2421,152281.10290196008
2422,117647.63012153027
2423,131766.8525208521
2424,151140.07530702147
2425,209246.03635392405
2426,136529.19231493722
2427,135589.25320420845
2428,172320.1099770584
2429,118298.83163695232
2430,128131.08202628502
2431,122661.41431865693
2432,133390.95450144628
2433,143086.1703227282
2434,140087.97386951823
2435,151002.97619309335
2436,110534.30155852801
2437,113157.36910479586
2438,131504.12172850454
2439,110686.7478485977
2440,115240.68445284224
2441,111832.68709284185
2442,106725.22048485244
2443,120375.27484195848
2444,134880.87503003547
2445,101447.23776262574
2446,139126.85994878205
2447,183315.6564792214
2448,157694.09472989538
2449,107003.7064176948
2450,147382.16886834023
2451,133199.35066501732
2452,206448.22144390995
2453,101523.97348396154
2454,132518.74342413718
2455,123963.15605528974
2456,127212.36572752113
2457,120862.782833512
2458,120160.38308290394
2459,104654.83929105445
2460,136080.5906381814
2461,113502.00958888239
2462,130912.41540165
2463,115359.06249072896
2464,157000.73413421257
2465,129039.50587111826
2466,116370.70166911052
2467,149925.65529499878
2468,96654.5473656174
2469,88855.98049947938
2470,191779.59879893975
2471,172291.77779734327
2472,168357.50080908078
2473,119925.02355065834
2474,111763.28340396399
2475,207284.55816248088
2476,114858.72739964338
2477,126424.3971965112
2478,159756.12612069803
2479,113780.4004804936
2480,148630.3744735787
2481,126013.08719265024
2482,132981.22094869948
2483,121034.32221855369
2484,129300.22791295622
2485,127659.8482598347
2486,153702.7029353561
2487,210105.14279498984
2488,138300.67477864804
2489,154864.5562903176
2490,157207.11662708578
2491,106043.29001756299
2492,180613.84931442136
2493,152682.00105570402
2494,166458.58945920048
2495,112056.40136304099
2496,203829.28100389926
2497,143864.62438001324
2498,115611.77913106997
2499,112167.16655605401
2500,127280.58477450442
2501,130524.5865674175
2502,146819.01299302728
2503,113580.23600903965
2504,188199.39215554477
2505,215772.18352103443
2506,259492.76002341445
2507,274869.963667977
2508,261257.07709412996
2509,227995.5121809884
2510,222353.41358628205
2511,188563.649773079
2512,208346.84231808299
2513,212734.23405941448
2514,205638.28217197026
2515,153091.70730407862
2516,170495.56174573587
2517,135581.4731860047
2518,146113.14455811147
2519,216542.6301475442
2520,207511.23961309978
2521,196728.23823304707
2522,224123.0698412392
2523,130222.03127803844
2524,140193.978175695
2525,150595.3518351635
2526,132446.84362625782
2527,109974.32029180319
2528,128657.11956144708
2529,128311.36799259957
2530,121319.3825990357
2531,255021.75411213384
2532,219141.31588582078
2533,196515.78440681318
2534,228918.29294503233
2535,266847.2021692941
2536,221334.91302128587
2537,214241.32865621784
2538,185930.27531736126
2539,186621.70719255475
2540,181529.7974706972
2541,181885.6691911964
2542,174520.31182509923
2543,136178.2362231228
2544,126516.21042650467
2545,136021.11956552195
2546,133567.29517451633
2547,144692.2837136141
2548,146728.7949395918
2549,172565.81241828893
2550,335363.76830096246
2551,145805.71978373412
2552,123349.44956833354
2553,98657.18712881165
2554,118644.85098315001
2555,109709.43183626358
2556,108247.76272353093
2557,126541.26563506163
2558,145170.40930985284
2559,125046.55641798693
2560,133618.32011641902
2561,116158.16549394354
2562,130614.64855670751
2563,141372.43162020526
2564,166117.7541246013
2565,140377.2646297277
2566,141157.5323156726
2567,128867.25391490255
2568,177142.6283330335
2569,183739.72460373348
2570,119994.87745530874
2571,200420.70510519837
2572,151759.0777094332
2573,203263.41249159293
2574,226171.73243680262
2575,122201.08815290386
2576,126532.70335234005
2577,154439.1155152543
2578,92530.272948028
2579,79703.89998244424
2580,134537.58714752903
2581,134449.02189369078
2582,118131.74875011551
2583,252824.93991712222
2584,158819.56513766688
2585,195887.50768778782
2586,210237.7840143256
2587,206865.0108592878
2588,132628.85807928094
2589,147563.40455186303
2590,214929.38359853558
2591,200938.41794138466
2592,215200.21594086968
2593,234072.13836483567
2594,165210.8222303267
2595,192503.97652640112
2596,329237.2579212907
2597,204783.69164695684
2598,254136.2039655386
2599,293000.9440957366
2600,165130.64957393624
2601,149651.7351478269
2602,93048.3856188739
2603,101966.25755751834
2604,97001.31185534345
2605,90767.36993037931
2606,150694.13983653346
2607,169759.87562725696
2608,198098.04410684376
2609,157185.2197084164
2610,115267.29155350443
2611,146392.34769749522
2612,152885.38315504952
2613,128795.07643209901
2614,123927.20765156181
2615,149411.79270087034
2616,143538.51455068553
2617,181705.4826044071
2618,176755.9816506239
2619,205507.69765167558
2620,184849.77246510953
2621,191057.9205168425
2622,195199.32382230918
2623,229162.9780658233
2624,303112.5182109735
2625,262540.7464955601
2626,175010.23667555026
2627,166577.04151314782
2628,347668.95600083994
2629,350328.56543724256
2630,292571.9596471479
2631,373588.1881779882
2632,345017.67630902515
2633,275745.1827707
2634,363942.7187221643
2635,147304.45051726644
2636,191677.1675602896
2637,157618.39680460648
2638,234287.33404417726
2639,170373.81895150177
2640,155759.957807557
2641,114178.11116205533
2642,195171.55872551937
2643,113645.73431260695
2644,137236.57774819512
2645,98602.79096416787
2646,94981.11219860929
2647,103118.08157624507
2648,144438.9010315344
2649,133691.4283419116
2650,128775.71848141884
2651,143017.8611841201
2652,355280.07885813655
2653,241835.1492932541
2654,249049.36587907557
2655,358090.9633484592
2656,307244.3394290195
2657,288164.44897541055
2658,255312.87247954687
2659,278720.7311456761
2660,304030.2036885244
2661,331371.97355543205
2662,327331.4412632351
2663,293847.87294574373
2664,245830.36941365406
2665,294008.2316435092
2666,254304.92421919203
2667,175612.4700817517
2668,180008.893750518
2669,178189.79392360136
2670,281510.19239084213
2671,182710.75962585508
2672,186440.35380978207
2673,212012.01875854406
2674,211032.89360009413
2675,166453.5474361698
2676,190435.8582625632
2677,200285.65187174798
2678,250320.91590094016
2679,269950.21761858475
2680,275549.6601972308
2681,340504.1322829083
2682,299676.93331980443
2683,386407.1615183219
2684,297105.8662078637
2685,292198.8279175828
2686,257292.97015223803
2687,294950.9334318735
2688,219354.0179278757
2689,196143.87504228283
2690,373244.5201231803
2691,193361.38492543754
2692,129599.43436423069
2693,199549.13566628756
2694,131694.73856715066
2695,192354.06213620995
2696,187249.51528485428
2697,204358.370771581
2698,196913.57061179634
2699,176549.59612552286
2700,161930.41627473035
2701,165627.29284801366
2702,119024.62413637261
2703,126859.75304009777
2704,146094.61538495935
2705,125239.26621740138
2706,122266.64194971228
2707,130671.4492842814
2708,131664.00265726986
2709,117522.60638248628
2710,127340.90261656565
2711,227666.69953889164
2712,312135.43949435645
2713,169199.07553970924
2714,151475.04001645924
2715,169932.04134006682
2716,150455.2132324427
2717,178485.7529942431
2718,220909.83495680528
2719,150879.7202977038
2720,171364.5794185147
2721,138969.36010512442
2722,159248.9485258883
2723,145230.47277104255
2724,129853.9366572522
2725,133655.30319487743
2726,144244.90760054754
2727,163711.37534836627
2728,165465.47886954626
2729,153485.758306749
2730,139838.09540963688
2731,119330.7228165491
2732,119941.57211722035
2733,165605.56564713985
2734,153670.47075618018
